,end_sample,energy,freesound_id,id,key,key_strength,loudness,mfcc_0,mfcc_1,mfcc_10,mfcc_11,mfcc_12,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,path,scale,spec_centroid,start_sample
10,26332,7.434975624084473,436782,436782_f1,C,0.6395366787910461,0.00029127515957707895,-848.3067626953125,127.8425521850586,-9.127555847167969,-30.30267333984375,-20.280235290527344,-40.072784423828125,-14.966392517089844,-6.046916961669922,-0.7006111145019531,19.7310791015625,-5.985630035400391,-7.422760009765625,-3.9865646362304688,files/436782_4347097-hq.ogg,minor,1713.46435546875,13166
11,39498,6.488044738769531,436782,436782_f2,B,0.6007035374641418,0.0002658657800928539,-904.0425415039062,110.17831420898438,-16.8863582611084,-15.402408599853516,-1.3136482238769531,-64.81747436523438,-34.684593200683594,-13.602821350097656,18.065879821777344,17.662723541259766,2.6359100341796875,-18.47089385986328,-14.284751892089844,files/436782_4347097-hq.ogg,minor,1393.9530029296875,26332
12,13166,562.5726928710938,85897,85897_f0,C#,0.6918362975120544,0.005286471560862259,-609.7498779296875,99.1807861328125,-8.861209869384766,9.792322158813477,-1.5169525146484375,-17.993637084960938,-9.179668426513672,-40.28187561035156,-49.00053024291992,-27.403030395507812,20.346342086791992,-10.153070449829102,-43.697601318359375,files/85897_14771-hq.ogg,minor,1500.9244384765625,0
13,13166,300.8607177734375,509882,509882_f0,Bb,0.5615201592445374,0.003475770424441981,-819.0858154296875,72.47357177734375,4.0979461669921875,11.017234802246094,19.739253997802734,-204.1981201171875,-45.611934661865234,-17.23644256591797,-13.355480194091797,14.756847381591797,-27.873504638671875,-14.293701171875,5.991430282592773,files/509882_9238038-hq.ogg,major,1601.879638671875,0
14,26332,278.30389404296875,509882,509882_f1,Bb,0.6098193526268005,0.0032989377945041322,-776.8124389648438,141.5672607421875,-28.331989288330078,-23.444948196411133,-6.56370735168457,-138.18173217773438,-49.817047119140625,-43.60414505004883,-34.27583312988281,15.582748413085938,-45.33623504638672,-34.21968078613281,-17.91552734375,files/509882_9238038-hq.ogg,minor,1509.42431640625,13166
15,39498,0.0012543597258627415,509882,509882_f2,B,0.8352405428886414,8.639505892181657e-07,-1138.2481689453125,0.24134445190429688,0.09295272827148438,0.06592559814453125,0.03797149658203125,0.2362060546875,0.22804641723632812,0.2164306640625,0.20204925537109375,0.18472671508789062,0.16487884521484375,0.1427764892578125,0.1186981201171875,files/509882_9238038-hq.ogg,minor,1431.2344970703125,26332
16,52664,0.00013257068349048495,509882,509882_f3,B,0.6486662030220032,1.9168402571256593e-07,-1138.4200439453125,1.1444091796875e-05,-2.6702880859375e-05,-3.0517578125e-05,-3.814697265625e-05,-6.103515625e-05,8.0108642578125e-05,-6.103515625e-05,2.288818359375e-05,-2.6702880859375e-05,-5.340576171875e-05,-4.57763671875e-05,-2.288818359375e-05,files/509882_9238038-hq.ogg,minor,3331.147216796875,39498
17,65830,0.00013375097478274256,509882,509882_f4,A,-1.0,1.9282575532031172e-07,-1138.4200439453125,1.1444091796875e-05,-2.6702880859375e-05,-3.0517578125e-05,-3.814697265625e-05,-6.103515625e-05,8.0108642578125e-05,-6.103515625e-05,2.288818359375e-05,-2.6702880859375e-05,-5.340576171875e-05,-4.57763671875e-05,-2.288818359375e-05,files/509882_9238038-hq.ogg,minor,3354.620849609375,52664
18,13166,163.96693420410156,509885,509885_f0,A,0.5488987565040588,0.0023143705437289495,-863.1788330078125,100.04269409179688,-12.190540313720703,-13.042800903320312,-1.7572879791259766,48.74314498901367,15.41690444946289,-94.98016357421875,-73.00689697265625,-35.58262252807617,14.358125686645508,-34.081260681152344,-39.753509521484375,files/509885_9238038-hq.ogg,minor,765.3069458007812,0
19,26332,7.6358561515808105,509885,509885_f1,F,0.7745403051376343,0.00029652467817769813,-1038.556884765625,111.4701919555664,-15.869573593139648,-10.734245300292969,-1.591278076171875,49.26907730102539,-7.281169891357422,-39.07351303100586,-34.26420211791992,-7.803321838378906,9.100717544555664,6.430774688720703,-7.29156494140625,files/509885_9238038-hq.ogg,major,825.5707397460938,13166
